"response_id","country_of_residence","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","purpose_subtype","single_or_others","no_people_over_15","no_people_under_15","age_range","category","activity","subtype","place_stayed","nights","reasons_for_travel_secondary","satisfaction_rating","expectation_rating","recommend_rating","satisfaction_reason"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Experiences","None of these",NA,"Dunedin City",1,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Hot pools",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Experiences","None of these",NA,"Grey District",1,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A beach",NA,"Hurunui District",1,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Garden visit or flower show",NA,"Westland District",1,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Health spa or day spa",NA,"Mackenzie District",5,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Westland Tai Poutini (includes Fox and Franz Josef Glaciers)","Westland District",1,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Garden visit or flower show",NA,"Christchurch City",2,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Westland District",1,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Garden visit or flower show",NA,"Hurunui District",1,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Mackenzie District",5,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Mackenzie District",5,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","None of these",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
"GEN24_1058912","Australia","Australia","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Health spa or day spa",NA,"Kaikoura District",1,"No other reason","5 - Very satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling tour A2O"
